date;open;high;low;close;volume
2017.02.03;107.570;107.973;107.106;107.789;138674
2017.02.06;107.848;107.906;107.053;107.488;128085
2017.02.07;107.392;107.492;106.558;106.820;129264
2017.02.08;106.795;107.138;106.402;106.969;128190
2017.02.09;106.971;107.092;106.505;106.541;122349
2017.02.10;106.552;106.674;106.072;106.377;126662
2017.02.13;106.276;106.581;105.917;105.972;111130
2017.02.14;105.948;106.331;105.607;105.764;122216
2017.02.15;105.738;106.090;105.210;105.991;129683
2017.02.16;105.980;106.790;105.906;106.727;129206
2017.02.17;106.725;106.762;106.051;106.056;117825
2017.02.20;106.069;106.326;106.029;106.103;94749
2017.02.21;106.099;106.149;105.255;105.349;114609
2017.02.22;105.345;105.737;104.933;105.573;130425
2017.02.23;105.526;105.949;105.373;105.804;114714
2017.02.24;105.778;106.176;105.513;105.513;114958
2017.02.27;105.622;106.304;105.511;105.851;112006
2017.02.28;105.851;106.298;105.680;105.757;119666
2017.03.01;105.731;105.890;105.138;105.459;145664
2017.03.02;105.457;105.512;104.946;105.059;119742
2017.03.03;105.058;106.236;105.015;106.166;132864
2017.03.06;106.033;106.397;105.745;105.803;110065
2017.03.07;105.806;106.022;105.580;105.655;101958
2017.03.08;105.635;105.738;105.345;105.392;114282
2017.03.09;105.392;106.151;105.247;105.756;140205
2017.03.10;105.737;106.988;105.721;106.712;133854
2017.03.13;106.832;107.141;106.519;106.535;124435
2017.03.14;106.533;106.624;105.995;106.077;114250
2017.03.15;106.077;107.397;106.042;107.360;130081
2017.03.16;107.359;107.738;107.053;107.715;139451
2017.03.17;107.715;107.821;107.272;107.362;114154
2017.03.20;107.384;107.770;107.249;107.363;97003
2017.03.21;107.363;108.190;107.189;108.060;129951
2017.03.22;108.061;108.245;107.755;107.919;127134
2017.03.23;107.919;108.047;107.677;107.822;119707
2017.03.24;107.821;108.178;107.600;107.957;110958
2017.03.27;108.316;109.057;108.266;108.638;115047
2017.03.28;108.637;108.723;107.985;108.123;101690
2017.03.29;108.117;108.263;107.396;107.640;110785
2017.03.30;107.647;107.695;106.717;106.740;109951
2017.03.31;106.742;107.017;106.462;106.462;111341
2017.04.03;106.591;106.807;106.421;106.683;95896
2017.04.04;106.690;106.770;106.354;106.720;90474
2017.04.05;106.710;106.887;106.345;106.624;101806
2017.04.06;106.611;106.838;106.287;106.434;102924
2017.04.07;106.425;106.664;105.804;105.884;121252
2017.04.10;105.860;106.063;105.695;105.947;85374
2017.04.11;105.935;106.299;105.783;106.037;91908
2017.04.12;106.034;106.749;105.886;106.633;97739
2017.04.13;106.639;106.773;106.089;106.122;96747
2017.04.14;106.116;106.294;106.056;106.096;56440
2017.04.17;106.102;106.701;106.025;106.411;66325
2017.04.18;106.415;107.357;106.365;107.302;104650
2017.04.19;107.279;107.366;106.995;107.094;88867
2017.04.20;107.089;107.773;107.073;107.161;89234
2017.04.21;107.160;107.378;106.820;107.266;87727
2017.04.24;109.047;109.061;108.205;108.667;127035
2017.04.25;108.668;109.497;108.511;109.245;98577
2017.04.26;109.243;109.506;108.554;109.033;114756
2017.04.27;109.024;109.325;108.514;108.720;107815
2017.04.28;108.702;109.471;108.567;108.921;104029
2017.05.01;109.086;109.234;108.838;108.985;61763
2017.05.02;108.970;109.328;108.878;109.317;88672
2017.05.03;109.276;109.365;108.825;108.839;99328
2017.05.04;108.847;109.869;108.745;109.837;120420
2017.05.05;109.837;109.988;109.476;109.863;110899
2017.05.08;110.160;110.176;109.159;109.236;114797
2017.05.09;109.234;109.331;108.631;108.729;113893
2017.05.10;108.728;108.979;108.530;108.672;106932
2017.05.11;108.671;108.927;108.387;108.611;102157
2017.05.12;108.611;109.341;108.553;109.268;100190
2017.05.15;109.318;109.892;109.222;109.748;93364
2017.05.16;109.747;110.970;109.730;110.825;114885
2017.05.17;110.823;111.618;110.792;111.583;138429
2017.05.18;111.583;111.716;110.755;111.027;166368
2017.05.19;111.025;112.115;110.957;111.740;116792
2017.05.22;111.984;112.631;111.611;112.371;109234
2017.05.23;112.371;112.680;111.747;111.825;133294
2017.05.24;111.821;112.198;111.681;112.184;122089
2017.05.25;112.181;112.502;111.932;112.101;105897
2017.05.26;112.100;112.342;111.602;111.733;106175
2017.05.29;111.660;111.896;111.615;111.627;63380
2017.05.30;111.622;112.051;111.092;111.855;113162
2017.05.31;111.853;112.520;111.643;112.430;117413
2017.06.01;112.429;112.564;112.018;112.121;101176
2017.06.02;112.123;112.848;112.047;112.784;102096
2017.06.05;112.699;112.835;112.339;112.536;70597
2017.06.06;112.546;112.837;112.401;112.764;83702
2017.06.07;112.749;112.824;112.037;112.563;91241
2017.06.08;112.557;112.691;111.948;112.122;96459
2017.06.09;112.153;112.365;111.661;111.935;104926
2017.06.12;112.045;112.318;111.916;112.039;75047
2017.06.13;112.015;112.247;111.850;112.100;70564
2017.06.14;112.100;112.954;111.927;112.173;113762
2017.06.15;112.157;112.283;111.318;111.449;103220
2017.06.16;111.435;112.014;111.382;111.961;80713
2017.06.19;112.037;112.125;111.428;111.476;73454
2017.06.20;111.476;111.647;111.186;111.337;85437
2017.06.21;111.319;111.687;111.270;111.682;78520
2017.06.22;111.682;111.777;111.390;111.509;75887
2017.06.23;111.512;112.087;111.449;111.928;66542
2017.06.26;111.969;112.195;111.714;111.810;77077
2017.06.27;111.785;113.490;111.785;113.379;100855
2017.06.28;113.366;113.901;112.912;113.762;124772
2017.06.29;113.784;114.451;113.741;114.396;104949
2017.06.30;114.396;114.449;113.919;114.254;102491
2017.07.03;114.175;114.264;113.548;113.641;77342
2017.07.04;113.612;113.766;113.357;113.438;73694
2017.07.05;113.401;113.682;113.121;113.495;87936
2017.07.06;113.505;114.243;113.269;114.216;92188
2017.07.07;114.207;114.395;113.794;113.954;95190
2017.07.10;113.965;114.177;113.814;113.985;68890
2017.07.11;113.966;114.793;113.825;114.659;85981
2017.07.12;114.641;114.891;113.914;114.127;110284
2017.07.13;114.124;114.556;113.700;113.966;101933
2017.07.14;113.958;114.718;113.912;114.666;95464
2017.07.17;114.688;114.866;114.345;114.777;85279
2017.07.18;114.790;115.830;114.711;115.538;123356
2017.07.19;115.539;115.559;115.097;115.152;87143
2017.07.20;115.135;116.579;114.790;116.303;129413
2017.07.21;116.296;116.825;116.188;116.623;100851
2017.07.24;116.589;116.840;116.256;116.417;93411
2017.07.25;116.421;117.122;116.304;116.464;105844
2017.07.26;116.476;117.394;116.123;117.262;115067
2017.07.27;117.262;117.765;116.497;116.757;126281
2017.07.28;116.757;117.638;116.709;117.494;115408
2017.07.31;117.518;118.446;117.229;118.397;106146
2017.08.01;118.397;118.415;117.849;118.021;107716
2017.08.02;118.006;119.100;117.932;118.545;105759
2017.08.03;118.548;118.926;118.302;118.706;102558
2017.08.04;118.706;118.889;117.278;117.719;101270
2017.08.07;117.729;118.139;117.679;117.949;77256
2017.08.08;117.942;118.235;117.149;117.527;90325
2017.08.09;117.502;117.635;116.885;117.578;108589
2017.08.10;117.558;117.850;117.039;117.725;105884
2017.08.11;117.717;118.468;117.483;118.189;99755
2017.08.14;118.212;118.380;117.694;117.811;83133
2017.08.15;117.811;117.923;116.869;117.341;99746
2017.08.16;117.337;117.783;116.809;117.667;107933
2017.08.17;117.673;117.897;116.619;117.228;118611
2017.08.18;117.222;117.741;117.080;117.578;106589
2017.08.21;117.590;118.277;117.307;118.151;75165
2017.08.22;118.140;118.239;117.448;117.611;80786
2017.08.23;117.611;118.230;117.398;118.086;83246
2017.08.24;118.086;118.175;117.838;117.993;80722
2017.08.25;117.987;119.411;117.728;119.209;102284
2017.08.28;119.423;119.834;119.166;119.775;78629
2017.08.29;119.775;120.699;119.461;119.786;132534
2017.08.30;119.710;119.839;118.813;118.819;107032
2017.08.31;118.825;119.123;118.228;119.039;106358
2017.09.01;119.039;119.795;118.499;118.627;110698
2017.09.04;118.807;119.217;118.735;118.934;83495
2017.09.05;118.934;119.404;118.679;119.165;111039
2017.09.06;119.081;119.500;119.025;119.187;110713
2017.09.07;119.158;120.593;119.136;120.233;127459
2017.09.08;120.208;120.921;120.145;120.337;132416
2017.09.11;120.161;120.292;119.489;119.524;94949
2017.09.12;119.522;119.781;119.262;119.662;98874
2017.09.13;119.661;119.949;118.729;118.848;91691
2017.09.14;118.848;119.223;118.379;119.187;104436
2017.09.15;119.187;119.867;119.009;119.447;106378
2017.09.18;119.233;119.693;119.150;119.521;81949
2017.09.19;119.521;120.065;119.481;119.935;98023
2017.09.20;119.936;120.330;118.611;118.926;111009
2017.09.21;118.926;119.535;118.656;119.407;105748
2017.09.22;119.399;120.045;119.366;119.465;96464
2017.09.25;118.987;119.366;118.321;118.472;99349
2017.09.26;118.472;118.615;117.573;117.925;109990
2017.09.27;117.925;117.952;117.171;117.444;109641
2017.09.28;117.444;118.040;117.210;117.858;96028
2017.09.29;117.854;118.324;117.725;118.131;86784
2017.10.02;117.945;118.151;117.302;117.326;82363
2017.10.03;117.326;117.735;116.960;117.434;79408
2017.10.04;117.434;117.876;117.349;117.589;76900
2017.10.05;117.589;117.788;116.991;117.106;74302
2017.10.06;117.106;117.387;116.692;117.290;86157
2017.10.09;117.305;117.561;117.195;117.402;42403
2017.10.10;117.402;118.253;117.390;118.077;75653
2017.10.11;118.077;118.690;117.951;118.581;77005
2017.10.12;118.581;118.797;118.270;118.294;71471
2017.10.13;118.294;118.749;118.052;118.195;78314
2017.10.16;118.120;118.194;117.805;117.952;62985
2017.10.17;117.958;118.000;117.361;117.659;66340
2017.10.18;117.660;118.053;117.300;117.872;69408
2017.10.19;117.872;118.578;117.681;118.508;84852
2017.10.20;118.508;118.579;117.623;117.811;87654
2017.10.23;117.664;117.774;117.247;117.487;62236
2017.10.24;117.487;117.929;117.428;117.606;67471
2017.10.25;117.605;118.176;117.531;118.126;88120
2017.10.26;118.126;118.367;116.403;116.503;89540
2017.10.27;116.503;116.568;115.742;116.075;92165
2017.10.30;116.054;116.578;115.933;116.505;59230
2017.10.31;116.503;116.612;116.248;116.457;57679
2017.11.01;116.451;116.573;116.063;116.184;71448
2017.11.02;116.177;116.782;116.130;116.559;79755
2017.11.03;116.559;116.906;115.991;116.066;69187
2017.11.06;116.097;116.241;115.802;116.089;66254
2017.11.07;116.091;116.157;115.540;115.854;73309
2017.11.08;115.854;116.110;115.792;115.943;59168
2017.11.09;115.943;116.548;115.856;116.411;77089
2017.11.10;116.411;116.779;116.227;116.637;59113
2017.11.13;116.574;116.752;116.373;116.667;50702
2017.11.14;116.665;118.048;116.614;117.974;66006
2017.11.15;117.974;118.603;117.846;117.903;86935
2017.11.16;117.903;118.008;117.566;117.695;71840
2017.11.17;117.695;118.217;117.653;117.884;71379
2017.11.20;117.852;118.085;117.221;117.330;81311
2017.11.21;117.330;117.577;117.129;117.378;65234
2017.11.22;117.378;118.269;117.321;118.218;63677
2017.11.23;118.218;118.560;118.132;118.486;48643
2017.11.24;118.486;119.443;118.368;119.287;63203
2017.11.27;119.265;119.611;118.955;118.978;66198
2017.11.28;118.970;119.199;118.268;118.372;83602
2017.11.29;118.365;118.827;118.168;118.468;76114
2017.11.30;118.468;119.315;118.089;119.035;83311
2017.12.01;119.031;119.403;118.508;118.919;112210
2017.12.04;118.618;118.786;118.291;118.656;83207
2017.12.05;118.655;118.766;118.007;118.261;83768
2017.12.06;118.247;118.480;117.806;117.948;76974
2017.12.07;117.948;118.147;117.719;117.719;70650
2017.12.08;117.719;117.765;117.302;117.731;79807
2017.12.11;117.650;118.118;117.634;117.685;61944
2017.12.12;117.685;117.927;117.175;117.410;63642
2017.12.13;117.410;118.315;117.294;118.257;79958
2017.12.14;118.257;118.625;117.707;117.773;97269
2017.12.15;117.774;118.124;117.482;117.505;78757
2017.12.18;117.435;118.344;117.375;117.812;97584
2017.12.19;117.812;118.486;117.766;118.385;106375
2017.12.20;118.382;119.017;118.289;118.702;103982
2017.12.21;118.702;118.896;118.493;118.724;94619
2017.12.22;118.722;118.754;118.169;118.630;103267
2017.12.26;118.704;118.785;118.466;118.579;30123
2017.12.27;118.579;119.103;118.551;118.865;85184
2017.12.28;118.865;119.589;118.864;119.422;79872
2017.12.29;119.422;120.255;119.362;120.045;85664
2018.01.02;120.088;120.812;120.007;120.579;92779
2018.01.03;120.579;120.661;120.010;120.142;100595
2018.01.04;120.142;120.889;120.043;120.678;109715
2018.01.05;120.678;120.828;120.206;120.298;113628
2018.01.08;120.268;120.523;119.556;119.669;88921
2018.01.09;119.669;119.756;119.155;119.364;100787
2018.01.10;119.364;120.181;119.232;119.474;151752
2018.01.11;119.474;120.588;119.293;120.314;155197
2018.01.12;120.314;122.185;120.308;122.000;189447
2018.01.15;121.932;122.965;121.875;122.626;155933
2018.01.16;122.626;122.834;121.951;122.595;164847
2018.01.17;122.595;123.231;121.769;121.843;204183
2018.01.18;121.843;122.648;121.652;122.369;167647
2018.01.19;122.369;122.954;122.149;122.224;160024
2018.01.22;122.698;122.708;122.139;122.615;129818
2018.01.23;122.615;123.062;122.230;122.983;147486
2018.01.24;122.979;124.149;122.912;124.070;185845
2018.01.25;124.070;125.378;123.638;123.926;308719
2018.01.26;123.926;124.938;123.699;124.264;233580
2018.01.29;124.259;124.321;123.368;123.813;184146
2018.01.30;123.813;124.540;123.348;124.021;176386
2018.01.31;124.017;124.748;123.870;124.132;208308
2018.02.01;124.132;125.220;123.854;125.078;185833
2018.02.02;125.073;125.181;124.091;124.560;196693
2018.02.05;124.344;124.749;123.625;123.665;212883
2018.02.06;123.658;124.346;123.139;123.768;298127
2018.02.07;123.768;124.060;122.457;122.627;180783
2018.02.08;122.620;122.948;122.121;122.467;237241
2018.02.09;122.467;122.873;122.054;122.498;231451
2018.02.12;122.442;122.973;122.350;122.906;136792
2018.02.13;122.906;123.710;122.845;123.501;138960
2018.02.14;123.497;124.651;122.758;124.494;197638
2018.02.15;124.491;125.102;124.480;125.062;165673
2018.02.16;125.062;125.554;123.934;124.105;171908
2018.02.19;124.008;124.352;123.691;124.070;118021
2018.02.20;124.068;124.123;123.196;123.367;150082
2018.02.21;123.367;123.598;122.810;122.822;190080
2018.02.22;122.819;123.521;122.595;123.292;150020
2018.02.23;123.292;123.369;122.798;122.935;117594
2018.02.26;122.930;123.550;122.779;123.167;127575
2018.02.27;123.167;123.464;122.215;122.325;154107
2018.02.28;122.325;122.416;121.878;121.929;141018
2018.03.01;121.924;122.733;121.546;122.651;172658
2018.03.02;122.651;123.359;122.514;123.184;153468
2018.03.05;123.324;123.645;122.688;123.353;159863
2018.03.06;123.353;124.201;123.280;124.033;148585
2018.03.07;124.033;124.448;123.848;124.107;150782
2018.03.08;124.107;124.462;122.979;123.103;175052
2018.03.09;123.102;123.342;122.730;123.053;152115
2018.03.12;123.096;123.456;122.903;123.346;103057
2018.03.13;123.344;124.074;123.145;123.911;134095
2018.03.14;123.911;124.125;123.471;123.680;132189
2018.03.15;123.678;123.836;123.003;123.044;139664
2018.03.16;123.046;123.362;122.600;122.889;110331
2018.03.19;122.872;123.588;122.580;123.341;117506
2018.03.20;123.341;123.547;122.396;122.435;111873
2018.03.21;122.435;123.498;122.417;123.385;145129
2018.03.22;123.385;123.885;122.850;123.056;150537
2018.03.23;123.056;123.733;123.056;123.514;125138
2018.03.26;123.497;124.615;123.485;124.431;111194
2018.03.27;124.422;124.763;123.719;124.020;124710
2018.03.28;124.017;124.216;123.000;123.073;123308
2018.03.29;123.079;123.358;122.839;123.001;115697
2018.03.30;122.999;123.304;122.866;123.218;54735
2018.04.02;123.192;123.450;122.811;123.016;65570
2018.04.03;123.018;123.360;122.536;122.699;106695
2018.04.04;122.699;123.147;122.570;122.777;67672
2018.04.05;122.774;122.903;122.183;122.401;66831
2018.04.06;122.394;122.908;122.149;122.809;99875
2018.04.09;122.794;123.309;122.602;123.204;77883
2018.04.10;123.184;123.776;123.027;123.557;86437
2018.04.11;123.550;123.964;123.469;123.669;77839
2018.04.12;123.657;123.798;122.992;123.261;80071
2018.04.13;123.255;123.459;123.070;123.290;63714
2018.04.16;123.289;123.945;123.231;123.792;57512
2018.04.17;123.783;124.137;123.360;123.692;59231
2018.04.18;123.689;123.971;123.415;123.734;70339
2018.04.19;123.726;124.002;123.291;123.453;80260
2018.04.20;123.446;123.529;122.496;122.873;72329
2018.04.23;122.695;122.895;121.975;122.083;74477
2018.04.24;122.083;122.450;121.816;122.318;80163
2018.04.25;122.311;122.387;121.600;121.605;78942
2018.04.26;121.599;122.099;120.963;121.031;116739
2018.04.27;121.031;121.329;120.553;121.293;90007
2018.04.30;121.248;121.387;120.641;120.774;87762
2018.05.01;120.772;120.840;119.814;119.921;78079
2018.05.02;119.921;120.316;119.379;119.503;128842
2018.05.03;119.503;120.088;119.477;119.878;121867
2018.05.04;119.878;119.954;119.108;119.609;98396
2018.05.07;119.507;119.780;118.975;119.218;65117
2018.05.08;119.218;119.387;118.380;118.640;101635
2018.05.09;118.638;118.969;118.226;118.501;92730
2018.05.10;118.502;119.465;118.429;119.149;122785
2018.05.11;119.145;119.679;118.911;119.417;85555
2018.05.14;119.418;119.961;119.260;119.262;80250
2018.05.15;119.261;119.385;118.201;118.374;110146
2018.05.16;118.374;118.543;117.631;118.069;130008
2018.05.17;118.065;118.374;117.763;117.931;115750
2018.05.18;117.938;118.221;117.498;117.705;87408
2018.05.21;117.696;117.957;117.166;117.911;78020
2018.05.22;117.911;118.297;117.565;117.780;99635
2018.05.23;117.782;117.896;116.758;116.951;140803
2018.05.24;116.948;117.503;116.907;117.192;113681
2018.05.25;117.202;117.335;116.452;116.492;107336
2018.05.28;116.823;117.284;116.073;116.238;91144
2018.05.29;116.230;116.396;115.098;115.391;161703
2018.05.30;115.349;116.762;115.186;116.622;143785
2018.05.31;116.622;117.244;116.409;116.906;128391
2018.06.01;116.879;117.179;116.166;116.596;118620
2018.06.04;116.554;117.445;116.554;116.978;90141
2018.06.05;116.966;117.321;116.526;117.167;100777
2018.06.06;117.118;117.956;117.107;117.735;100373
2018.06.07;117.728;118.398;117.723;117.979;112147
2018.06.08;117.981;118.103;117.269;117.693;90929
2018.06.11;117.732;118.204;117.710;117.828;74392
2018.06.12;117.821;118.090;117.329;117.454;96897
2018.06.13;117.461;118.008;117.249;117.912;101323
2018.06.14;117.908;118.519;115.628;115.659;138338
2018.06.15;115.680;116.270;115.430;116.070;115763
2018.06.18;115.874;116.242;115.652;116.222;76216
2018.06.19;116.224;116.443;115.305;115.877;128559
2018.06.20;115.872;115.999;115.359;115.704;105384
2018.06.21;115.695;116.335;115.078;116.025;137199
2018.06.22;115.983;116.749;115.982;116.539;127058
2018.06.25;116.635;117.130;116.284;117.027;106506
2018.06.26;117.027;117.205;116.347;116.460;121598
2018.06.27;116.455;116.721;115.404;115.524;122606
2018.06.28;115.516;116.006;115.271;115.679;131958
2018.06.29;115.672;116.903;115.580;116.831;142851
2018.07.02;116.841;116.894;115.912;116.388;95314
2018.07.03;116.386;116.731;116.203;116.550;92957
2018.07.04;116.559;116.817;116.305;116.555;75752
2018.07.05;116.554;117.203;116.499;116.895;99612
2018.07.06;116.892;117.679;116.800;117.435;89473
2018.07.09;117.382;117.908;117.326;117.496;88040
2018.07.10;117.495;117.626;116.902;117.438;80664
2018.07.11;117.424;117.584;116.653;116.714;113328
2018.07.12;116.718;116.957;116.496;116.705;95067
2018.07.13;116.698;116.867;116.128;116.856;90837
2018.07.16;116.895;117.254;116.755;117.108;82627
2018.07.17;117.094;117.446;116.491;116.602;96980
2018.07.18;116.591;116.649;116.019;116.380;93327
2018.07.19;116.381;116.785;115.747;116.409;134415
2018.07.20;116.419;117.388;116.262;117.209;146710
2018.07.23;117.261;117.497;116.833;116.915;73082
2018.07.24;116.913;117.165;116.542;116.856;76859
2018.07.25;116.856;117.382;116.635;117.280;79792
2018.07.26;117.290;117.433;116.397;116.423;77509
2018.07.27;116.403;116.640;116.199;116.565;65298
2018.07.30;116.563;117.184;116.477;117.050;50121
2018.07.31;117.027;117.455;116.855;116.906;70827
2018.08.01;116.895;116.993;116.568;116.594;62909
2018.08.02;116.590;116.671;115.813;115.840;61156
2018.08.03;115.838;116.102;115.598;115.672;68396
2018.08.06;115.681;115.708;115.296;115.532;46317
2018.08.07;115.532;116.078;115.500;115.979;49278
2018.08.08;115.980;116.278;115.729;116.096;49821
2018.08.09;116.096;116.189;115.253;115.265;58810
2018.08.10;115.262;115.360;113.878;114.111;112034
2018.08.13;113.714;114.324;113.646;114.096;101338
2018.08.14;114.095;114.290;113.297;113.436;81007
2018.08.15;113.429;113.546;113.006;113.444;80064
2018.08.16;113.452;114.088;113.353;113.758;87129
2018.08.17;113.758;114.445;113.660;114.381;75130
2018.08.20;114.366;114.846;113.940;114.807;61642
2018.08.21;114.802;116.008;114.793;115.700;85498
2018.08.22;115.696;116.226;115.528;115.958;75217
2018.08.23;115.936;115.993;115.292;115.378;73006
2018.08.24;115.369;116.394;115.344;116.218;76788
2018.08.27;116.160;116.932;115.941;116.777;64033
2018.08.28;116.766;117.333;116.622;116.939;73221
2018.08.29;116.939;117.096;116.514;117.063;82808
2018.08.30;117.063;117.178;116.413;116.697;79792
2018.08.31;116.652;116.897;115.842;116.021;87294
2018.09.03;115.955;116.275;115.885;116.180;51281
2018.09.04;116.169;116.207;115.297;115.804;69457
2018.09.05;115.801;116.398;115.422;116.289;77201
2018.09.06;116.297;116.588;116.050;116.226;79031
2018.09.07;116.226;116.491;115.501;115.526;84349
2018.09.10;115.494;116.158;115.255;115.930;59122
2018.09.11;115.923;116.438;115.650;116.045;61376
2018.09.12;116.041;116.493;115.696;116.252;67488
2018.09.13;116.253;117.007;116.087;116.897;64885
2018.09.14;116.892;117.213;116.202;116.219;62858
2018.09.17;116.231;116.978;116.175;116.829;50096
2018.09.18;116.829;117.241;116.517;116.650;76822
2018.09.19;116.649;117.146;116.496;116.720;69430
2018.09.20;116.718;117.842;116.685;117.765;76388
2018.09.21;117.762;118.024;117.323;117.537;72001
2018.09.24;117.405;118.148;117.237;117.472;61072
2018.09.25;117.480;117.921;117.304;117.658;66466
2018.09.26;117.653;117.974;117.256;117.379;77756
2018.09.27;117.362;117.568;116.385;116.407;86181
2018.09.28;116.407;116.509;115.693;116.020;78258
2018.10.01;116.156;116.243;115.632;115.778;64958
2018.10.02;115.790;115.800;115.048;115.460;70105
2018.10.03;115.474;115.933;114.639;114.766;84237
2018.10.04;114.762;115.424;114.630;115.134;82675
2018.10.05;115.139;115.494;114.837;115.234;89767
2018.10.08;115.205;115.292;114.596;114.907;65049
2018.10.09;114.903;115.029;114.318;114.899;90038
2018.10.10;114.899;115.450;114.794;115.182;79873
2018.10.11;115.186;115.989;115.175;115.930;115300
2018.10.12;115.861;116.101;115.339;115.584;78170
2018.10.15;115.364;116.059;115.364;115.784;68232
2018.10.16;115.786;116.209;115.657;115.733;67195
2018.10.17;115.733;115.801;114.954;114.999;78065
2018.10.18;115.000;115.268;114.487;114.523;86453
2018.10.19;114.522;115.342;114.326;115.142;87116
2018.10.22;115.160;115.498;114.553;114.637;66533
2018.10.23;114.635;114.931;114.389;114.697;85905
2018.10.24;114.704;114.761;113.783;113.911;89697
2018.10.25;113.919;114.322;113.558;113.746;83219
2018.10.26;113.731;114.206;113.353;114.021;87255
2018.10.29;113.978;114.160;113.602;113.720;74259
2018.10.30;113.719;113.874;113.401;113.431;66558
2018.10.31;113.431;113.598;113.017;113.135;72835
2018.11.01;113.134;114.238;113.123;114.014;78589
2018.11.02;114.014;114.555;113.718;113.859;82634
2018.11.05;113.853;114.236;113.526;114.067;65926
2018.11.06;114.064;114.375;113.910;114.260;65627
2018.11.07;114.261;114.994;113.942;114.255;103065
2018.11.08;114.253;114.465;113.512;113.629;82459
2018.11.09;113.628;113.685;113.157;113.343;79538
2018.11.12;113.184;113.303;112.153;112.174;76096
2018.11.13;112.176;112.933;112.162;112.898;87913
2018.11.14;112.904;113.472;112.628;113.080;97984
2018.11.15;113.089;113.620;112.703;113.255;101325
2018.11.16;113.249;114.199;113.211;114.140;79708
2018.11.19;114.136;114.640;113.935;114.524;57093
2018.11.20;114.529;114.719;113.583;113.695;68152
2018.11.21;113.695;114.243;113.645;113.843;63793
2018.11.22;113.848;114.337;113.799;114.005;53689
2018.11.23;114.003;114.208;113.270;113.296;54912
2018.11.26;113.391;113.834;113.246;113.273;59473
2018.11.27;113.274;113.434;112.770;112.874;73668
2018.11.28;112.849;113.875;112.667;113.659;78417
2018.11.29;113.658;114.013;113.483;113.925;72933
2018.11.30;113.924;114.001;113.050;113.155;67622
2018.12.03;113.499;113.793;113.189;113.534;63645
2018.12.04;113.535;114.185;113.181;113.423;82664
2018.12.05;113.413;113.609;113.104;113.445;50759
2018.12.06;113.447;114.123;113.205;113.746;91693
2018.12.07;113.767;114.233;113.600;113.962;83663
2018.12.10;113.893;114.423;113.500;113.552;91188
2018.12.11;113.548;114.001;113.059;113.163;82309
2018.12.12;113.160;113.868;113.146;113.680;83664
2018.12.13;113.686;113.930;113.307;113.583;74268
2018.12.14;113.574;113.646;112.694;113.053;69178
2018.12.17;112.995;113.574;112.957;113.471;66070
2018.12.18;113.469;114.018;113.363;113.600;70991
2018.12.19;113.599;114.388;113.599;113.760;91875
2018.12.20;113.762;114.855;113.690;114.452;103392
2018.12.21;114.453;114.736;113.556;113.665;93835
2018.12.24;113.675;114.381;113.599;114.164;64548
2018.12.26;114.144;114.147;113.422;113.520;41184
2018.12.27;113.536;114.538;113.512;114.292;99672
2018.12.28;114.309;114.723;114.260;114.398;82072
2018.12.31;114.337;114.655;114.210;114.558;56624
2019.01.02;114.454;114.967;113.247;113.437;75137
2019.01.03;113.436;114.107;113.088;113.929;112036
2019.01.04;113.923;114.187;113.453;113.955;87686
2019.01.07;113.957;114.821;113.952;114.739;61863
2019.01.08;114.737;114.841;114.216;114.406;65376
2019.01.09;114.409;115.578;114.370;115.415;85116
2019.01.10;115.416;115.698;114.844;114.994;77269
2019.01.11;114.998;115.400;114.576;114.626;75655
2019.01.14;114.569;114.816;114.501;114.678;64743
2019.01.15;114.678;114.893;113.813;114.124;85035
2019.01.16;114.114;114.244;113.773;113.912;67202
2019.01.17;113.909;114.056;113.697;113.879;69091
2019.01.18;113.878;114.099;113.528;113.655;60631
2019.01.21;113.587;113.907;113.563;113.657;40375
2019.01.22;113.640;113.735;113.356;113.594;60725
2019.01.23;113.593;113.940;113.505;113.807;60240
2019.01.24;113.796;113.911;112.889;113.031;91132
2019.01.25;113.065;114.172;112.997;114.051;81958
2019.01.28;114.006;114.432;113.897;114.262;60108
2019.01.29;114.253;114.498;114.108;114.320;77196
2019.01.30;114.315;115.013;114.057;114.779;80118
2019.01.31;114.789;115.139;114.353;114.461;79532
2019.02.01;114.468;114.880;114.339;114.529;68138
2019.02.04;114.506;114.600;114.239;114.350;56412
2019.02.05;114.351;114.401;114.007;114.043;52222
2019.02.06;114.038;114.091;113.604;113.607;51390
2019.02.07;113.612;113.680;113.242;113.385;55495
2019.02.08;113.374;113.505;113.206;113.217;45125
2019.02.11;113.196;113.296;112.675;112.748;47074
2019.02.12;112.743;113.392;112.573;113.246;51206
2019.02.13;113.261;113.410;112.595;112.595;58633
2019.02.14;112.609;113.095;112.488;112.939;69496
2019.02.15;112.950;113.058;112.336;112.905;63578
2019.02.18;112.917;113.335;112.886;113.081;39401
2019.02.19;113.087;113.571;112.750;113.394;63496
2019.02.20;113.399;113.707;113.243;113.351;62866
2019.02.21;113.368;113.660;113.197;113.330;74361
2019.02.22;113.319;113.552;113.157;113.303;58498
2019.02.25;113.332;113.671;113.270;113.560;55710
2019.02.26;113.564;114.024;113.447;113.880;63522
2019.02.27;113.887;114.032;113.619;113.685;62231
2019.02.28;113.692;114.192;113.590;113.696;71924
2019.03.01;113.697;114.081;113.529;113.626;64344
